date,open,high,low,close,dividend
2016-05-13,36.331,36.5645,36.1755,36.2415,0.0
2016-05-16,36.216,36.634,36.0,36.515,0.0
2016-05-17,36.553,36.7925,35.9,36.0095,0.0
2016-05-18,35.925,36.2785,35.751,36.089,0.0
2016-05-19,35.915,36.025,35.5155,35.7655,0.0
2016-05-20,35.823,36.385,35.7505,36.0855,0.0
2016-05-23,35.999,36.175,35.847,35.8625,0.0
2016-05-24,35.9925,36.71,35.9825,36.6515,0.0
2016-05-25,36.75,36.9945,36.63,36.905,0.0
2016-05-26,36.8,37.055,36.65,36.8465,0.0
2016-05-27,36.8755,37.3955,36.8505,37.38,0.0
2016-05-31,37.438,37.674,37.2785,37.4425,0.0
2016-06-01,37.4235,37.5685,37.217,37.423,0.0
2016-06-02,37.305,37.365,36.85,37.2135,0.0
2016-06-03,37.0745,37.0745,36.6955,36.793,0.0
2016-06-06,36.925,36.925,36.4145,36.503,0.0
2016-06-07,36.6635,36.8355,36.54,36.5545,0.0
2016-06-08,36.975,37.1905,36.7885,37.1465,0.0
2016-06-09,36.8535,37.1965,36.825,37.126,0.0
2016-06-10,36.7975,36.982,36.5255,36.6595,0.0
2016-06-13,36.491,36.95,36.491,36.594,0.0
2016-06-14,36.4655,36.8,36.325,36.6625,0.0
2016-06-15,36.746,36.8575,36.5655,36.6095,0.0
2016-06-16,36.398,36.5195,35.777,36.2125,0.0
2016-06-17,36.0695,36.0695,35.056,35.2125,0.0
2016-06-20,35.5155,35.7935,35.2705,35.3065,0.0
2016-06-21,35.5025,35.769,35.233,35.444,0.0
2016-06-22,35.7025,35.7105,35.294,35.5235,0.0
2016-06-23,35.5275,35.744,35.0125,35.7435,0.0
2016-06-24,34.5085,35.25,34.2455,34.26,0.0
2016-06-27,34.1245,34.1665,33.633,34.057,0.0
2016-06-28,34.5685,34.637,34.2425,34.563,0.0
2016-06-29,34.713,34.975,34.634,34.7595,0.0
2016-06-30,34.8825,35.1885,34.745,35.1765,0.0
2016-07-01,35.255,35.6265,35.1865,35.5125,0.0
2016-07-05,35.2505,35.406,34.9565,35.2445,0.0
2016-07-06,34.992,35.65,34.95,35.4485,0.0
2016-07-07,35.5055,35.5085,35.0335,35.363,0.0
2016-07-08,35.528,35.895,35.4055,35.889,0.0
2016-07-11,35.971,36.4465,35.9435,36.36,0.0
2016-07-12,36.596,36.78,36.375,36.6255,0.0
2016-07-13,36.776,36.776,36.451,36.474,0.0
2016-07-14,36.697,36.807,36.5295,36.79,0.0
2016-07-15,37.05,37.05,36.732,36.7815,0.0
2016-07-18,36.8955,37.757,36.8255,37.66,0.0
2016-07-19,37.4935,37.8295,37.4245,37.6705,0.0
2016-07-20,37.7025,38.032,37.7025,37.854,0.0
2016-07-21,37.85,37.9075,37.576,37.7205,0.0
2016-07-22,37.866,37.9725,37.633,37.964,0.0
2016-07-25,37.884,37.991,37.7035,37.876,0.0
2016-07-26,37.876,37.963,37.6375,37.8825,0.0
2016-07-27,37.9485,38.2225,37.7965,38.0985,0.0
2016-07-28,38.442,38.4485,37.9545,38.292,0.0
2016-07-29,39.8855,40.197,39.5,39.567,0.0
2016-08-01,39.3335,40.3745,39.252,40.047,0.0
2016-08-02,39.8665,40.116,39.7265,40.006,0.0
2016-08-03,39.8235,39.977,39.651,39.946,0.0
2016-08-04,39.912,40.01,39.696,39.8625,0.0
2016-08-05,40.0055,40.361,39.8905,40.3465,0.0
2016-08-08,40.3,40.38,40.0845,40.2615,0.0
2016-08-09,40.2245,40.6665,40.203,40.374,0.0
2016-08-10,40.3525,40.544,40.3245,40.4245,0.0
2016-08-11,40.5235,40.694,40.3,40.41,0.0
2016-08-12,40.2545,40.3595,40.182,40.3525,0.0
2016-08-15,40.3605,40.568,40.2015,40.298,0.0
2016-08-16,40.175,40.213,39.85,40.0595,0.0
2016-08-17,40.0,40.2815,39.815,40.271,0.0
2016-08-18,40.268,40.4,40.0815,40.1375,0.0
2016-08-19,39.9895,40.0615,39.844,39.9825,0.0
2016-08-22,39.9255,39.965,39.7165,39.8475,0.0
2016-08-23,40.024,40.05,39.7995,39.8295,0.0
2016-08-24,39.843,39.923,39.538,39.68,0.0
2016-08-25,39.6,39.736,39.3615,39.565,0.0
2016-08-26,39.6245,39.97,39.4705,39.661,0.0
2016-08-29,39.6525,39.926,39.516,39.791,0.0
2016-08-30,39.644,39.9,39.4735,39.596,0.0
2016-08-31,39.48,39.5785,39.36,39.4925,0.0
2016-09-01,39.599,39.6445,39.3165,39.57,0.0
2016-09-02,39.7635,39.855,39.663,39.8435,0.0
2016-09-06,39.9195,40.5445,39.7715,40.401,0.0
2016-09-07,40.3965,40.53,40.186,40.3995,0.0
2016-09-08,40.261,40.421,40.0505,40.142,0.0
2016-09-09,39.9385,40.0875,39.4025,39.424,0.0
2016-09-12,39.226,40.0085,39.175,39.941,0.0
2016-09-13,39.7005,39.7895,39.2165,39.436,0.0
2016-09-14,39.3765,39.8165,39.3765,39.523,0.0
2016-09-15,39.5005,40.1825,39.433,40.0615,0.0
2016-09-16,39.951,39.951,39.681,39.8985,0.0
2016-09-19,40.0555,40.1995,39.678,39.7695,0.0
2016-09-20,40.0,40.1375,39.913,39.989,0.0
2016-09-21,40.063,40.2955,39.8015,40.2515,0.0
2016-09-22,40.5,40.953,40.3855,40.7975,0.0
2016-09-23,40.757,40.85,40.6365,40.748,0.0
2016-09-26,40.491,40.504,40.0225,40.1325,0.0
2016-09-27,40.0915,40.6745,40.0915,40.5365,0.0
2016-09-28,40.204,40.5125,40.139,40.503,0.0
2016-09-29,40.3615,40.6955,40.043,40.132,0.0
2016-09-30,40.18,40.4045,40.075,40.203,0.0
2016-10-03,40.1275,40.177,39.8115,40.019,0.0
2016-10-04,40.25,40.325,39.9835,40.1395,0.0
2016-10-05,40.3,40.425,40.0355,40.0615,0.0
2016-10-06,40.204,40.3475,40.0255,40.154,0.0
2016-10-07,40.2965,40.297,39.841,40.0355,0.0
2016-10-10,40.1965,40.869,40.112,40.7085,0.0
2016-10-11,40.7085,40.993,40.3685,40.4785,0.0
2016-10-12,40.598,40.725,40.4275,40.5885,0.0
2016-10-13,40.3035,40.328,39.931,40.204,0.0
2016-10-14,40.3725,40.5045,40.116,40.23,0.0
2016-10-17,40.2995,40.6745,40.1915,40.342,0.0
2016-10-18,40.7105,41.4405,40.6665,41.0745,0.0
2016-10-19,41.144,41.49,41.144,41.342,0.0
2016-10-20,41.378,41.4235,41.0275,41.0815,0.0
2016-10-21,41.0,41.2145,40.9155,41.203,0.0
2016-10-24,41.5045,41.897,41.452,41.787,0.0
2016-10-25,41.925,41.925,41.265,41.4275,0.0
2016-10-26,41.356,41.3855,40.8175,41.105,0.0
2016-10-27,41.1505,41.329,40.7305,40.8675,0.0
2016-10-28,41.497,41.95,40.85,40.978,0.0
2016-10-31,41.1215,41.1315,40.4,40.495,0.0
2016-11-01,40.5435,40.698,39.913,40.274,0.0
2016-11-02,40.338,40.338,39.25,39.421,0.0
2016-11-03,39.225,39.5,38.9315,39.1095,0.0
2016-11-04,38.565,39.424,38.55,39.055,0.0
2016-11-07,39.7475,40.25,39.645,40.1015,0.0
2016-11-08,40.1015,40.802,39.981,40.599,0.0
2016-11-09,40.0915,40.5855,39.602,40.2795,0.0
2016-11-10,40.5,40.503,38.4115,39.0145,0.0
2016-11-11,38.8405,38.8645,38.277,38.5875,0.0
2016-11-14,38.588,38.589,37.1795,37.661,0.0
2016-11-15,38.2735,39.012,38.261,38.758,0.0
2016-11-16,38.521,39.175,38.3165,38.999,0.0
2016-11-17,39.125,39.445,38.9925,39.308,0.0
2016-11-18,39.3585,39.5645,38.7675,38.7985,0.0
2016-11-21,38.905,39.3275,38.815,39.24,0.0
2016-11-22,39.4495,39.6885,39.187,39.25,0.0
2016-11-23,39.476,39.476,38.6325,38.95,0.0
2016-11-25,39.1305,39.145,38.9095,39.0115,0.0
2016-11-28,38.9175,39.987,38.905,39.2895,0.0
2016-11-29,39.419,39.822,39.267,39.472,0.0
